6.762334431612686785e+03 4.097239463500341117e+03 3.581545939340188767e+01
6.762913440404809080e+03 4.648199166279197925e+03 4.282180325884555572e+01
6.763492448547934146e+03 4.541650062594722840e+03 4.155908722114576648e+01
6.764071456030731497e+03 4.258102458089980246e+03 3.799486973461099382e+01
6.764650462841870649e+03 5.322149668979514900e+03 5.007651482521115582e+01
6.765229468970029302e+03 4.322923959834987727e+03 3.883853277217183830e+01
6.765808474403880609e+03 5.165897243209178669e+03 4.849128696239414893e+01
6.766387479132104090e+03 5.682181165828390476e+03 5.355080609933401092e+01
6.766966483143380174e+03 5.200958484758206396e+03 4.885147032401670231e+01
6.767545486426389289e+03 4.854826026098882721e+03 4.517005306792279384e+01
6.768124488969818231e+03 5.546574895830729474e+03 5.226932718039144277e+01
6.768703490762353795e+03 5.149711537850427703e+03 4.832410584698392597e+01
6.769282491792682777e+03 5.926432437104184828e+03 5.578476588786819690e+01
6.769861492049498338e+03 5.393700941284282635e+03 5.078590955515477390e+01
6.770440491521493641e+03 5.581156240485948729e+03 5.259908657520610120e+01
6.771019490197364576e+03 5.975557084899269285e+03 5.622334704514973680e+01
6.771598488065807942e+03 5.671041036481339688e+03 5.344669030483943573e+01
6.772177485115524178e+03 6.250257747611038212e+03 5.861540254635394831e+01
6.772756481335216449e+03 5.598515268494245902e+03 5.276384118460600092e+01
6.773335476713588832e+03 5.735267226588963240e+03 5.404419390322185279e+01
6.773914471239348131e+03 5.987339726860866904e+03 5.632803382793460401e+01
6.774493464901202969e+03 5.718433733242189192e+03 5.388823063807409142e+01
6.775072457687865608e+03 6.489673658872272426e+03 6.062327380579467473e+01
6.775651449588050127e+03 5.624797353246917737e+03 5.301231009215685930e+01
6.776230440590471517e+03 5.252074087447781494e+03 4.937187210859903530e+01
6.776809430683848404e+03 6.034041823793218100e+03 5.674107411614003382e+01
6.777388419856902146e+03 6.555757576517740745e+03 6.116588301151074347e+01
6.777967408098355008e+03 5.983677290920228188e+03 5.629551455471658272e+01
6.778546395396931985e+03 4.472240825683265939e+03 4.071545767571996777e+01
6.779125381741361707e+03 6.057988284367015694e+03 5.695169841564950275e+01
6.779704367120371899e+03 5.496502560785890637e+03 5.178812826165827943e+01
6.780283351522698467e+03 5.669578975748692756e+03 5.343301080613716181e+01
6.780862334937073683e+03 5.251144316530513606e+03 4.936245521234323519e+01
6.781441317352235274e+03 5.507122533136503989e+03 5.189055984662896748e+01
6.782020298756922784e+03 5.003919549316287885e+03 4.679131561920829796e+01
6.782599279139877581e+03 5.330713789733510566e+03 5.016195229248547349e+01
6.783178258489845575e+03 5.183375880648763086e+03 4.867117780276989691e+01
6.783757236795570861e+03 4.949838600033533112e+03 4.620980705536013744e+01
6.784336214045804809e+03 4.847500119425209050e+03 4.508888762749960222e+01
6.784915190229296968e+03 6.647571370399608895e+03 6.191186508626344676e+01
6.785494165334804165e+03 5.441770299719933973e+03 5.125697969818367028e+01
6.786073139351080499e+03 5.680072746967418425e+03 5.353111632525046559e+01
6.786652112266885524e+03 5.132531743945583003e+03 4.814602176717886550e+01
6.787231084070979705e+03 4.618514574047205315e+03 4.247378299736536889e+01
6.787810054752129872e+03 6.069304069131482720e+03 5.705095737313757809e+01
6.788389024299098310e+03 5.253233131818722541e+03 4.938360861539789681e+01
6.788967992700656396e+03 5.751506839605239293e+03 5.419422946832363408e+01
6.789546959945573690e+03 5.154624406238204756e+03 4.837491162057335004e+01
6.790125926022627027e+03 6.184518177682806709e+03 5.805192370406759750e+01
6.790704890920588696e+03 6.542736613550279799e+03 6.105935048467481607e+01
6.791283854628240988e+03 5.511833520797606980e+03 5.193593350328541902e+01
6.791862817134363468e+03 5.838682498955483425e+03 5.499263738915930588e+01
6.792441778427740246e+03 6.260407485645636370e+03 5.870191780262135950e+01
6.793020738497159073e+03 5.922104379696725118e+03 5.574595992318011639e+01
6.793599697331406787e+03 5.208378259308004999e+03 4.892735357004384866e+01
