# File generated by CMD 3.2 (http://stev.oapd.inaf.it/cmd) on Thu Mar 28 17:39:31 CET 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR1 G, G_BP and G_RP (Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 1.0e4 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471132  2.11e+07  0.7597118616   0.760 -0.699  3.6291  4.486    0  0.000  0.538     0.00     0.00 -1 -1.66e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.518 6.779 7.530 5.929
0.01471132  2.11e+07  0.2443176657   0.244 -1.630  3.4739  4.303    0  0.000  0.545     0.00     0.00 -1 -4.26e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.844 10.163 11.997 8.836
0.01471132  2.11e+07  0.2373285294   0.237 -1.648  3.4719  4.301    0  0.000  0.545     0.00     0.00 -1 -4.15e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.891 10.229 12.087 8.896
0.01471132  2.11e+07  0.1362066865   0.136 -2.011  3.4324  4.264    0  0.000  0.545     0.00     0.00 -1 -2.49e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.797 11.592 13.992 10.146
0.01471132  2.11e+07  0.3572612405   0.357 -1.389  3.4999  4.332    0  0.000  0.545     0.00     0.00 -1 -5.93e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.244 9.319 10.872 8.072
0.01471132  2.11e+07  0.2950766087   0.295 -1.508  3.4872  4.317    0  0.000  0.545     0.00     0.00 -1 -5.05e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.541 9.726 11.403 8.442
0.01471132  2.11e+07  1.3524185419   1.353  0.467  3.8208  4.338    0  0.000  0.538     0.00     0.00 -1 -1.06e-13      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.477e-02 3.602 3.466 3.682 3.112
0.01471132  2.11e+07  0.1769011766   0.177 -1.839  3.4516  4.283    0  0.000  0.545     0.00     0.00 -1 -3.16e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.368 10.930 13.055 9.537
0.01471132  2.11e+07  0.2782938778   0.278 -1.546  3.4830  4.312    0  0.000  0.545     0.00     0.00 -1 -4.79e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.635 9.863 11.590 8.564
0.01471132  2.11e+07  0.2803632319   0.280 -1.541  3.4835  4.313    0  0.000  0.545     0.00     0.00 -1 -4.82e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.624 9.846 11.567 8.549
0.01471132  2.11e+07  0.1056713909   0.106 -2.178  3.4145  4.250    0  0.000  0.545     0.00     0.00 -1 -1.95e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.215 12.216 14.870 10.726
0.01471132  2.11e+07  0.1414802521   0.141 -1.985  3.4353  4.266    0  0.000  0.545     0.00     0.00 -1 -2.58e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.732 11.492 13.850 10.053
0.01471132  2.11e+07  0.2761312127   0.276 -1.551  3.4825  4.312    0  0.000  0.545     0.00     0.00 -1 -4.76e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.647 9.880 11.614 8.580
0.01471132  2.11e+07  0.1437295079   0.143 -1.975  3.4364  4.267    0  0.000  0.545     0.00     0.00 -1 -2.62e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.707 11.453 13.795 10.017
0.01471132  2.11e+07  0.6022114158   0.602 -1.037  3.5419  4.375    0  0.000  0.545     0.00     0.00 -1 -9.77e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.364 8.141 9.369 7.014
0.01471132  2.11e+07  0.0965525880   0.097 -2.236  3.4083  4.244    0  0.000  0.545     0.00     0.00 -1 -1.79e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.361 12.361 15.014 10.871
0.01471132  2.11e+07  0.2063152641   0.206 -1.739  3.4624  4.294    0  0.000  0.545     0.00     0.00 -1 -3.62e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.119 10.556 12.529 9.195
0.01471132  2.11e+07  0.2037304491   0.204 -1.748  3.4616  4.293    0  0.000  0.545     0.00     0.00 -1 -3.57e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.139 10.585 12.569 9.222
0.01471132  2.11e+07  0.1093941703   0.109 -2.155  3.4170  4.252    0  0.000  0.545     0.00     0.00 -1 -2.01e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.158 12.145 14.783 10.658
0.01471132  2.11e+07  0.4398548901   0.440 -1.257  3.5145  4.348    0  0.000  0.545     0.00     0.00 -1 -7.12e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.912 8.878 10.311 7.672
0.01471132  2.11e+07  0.1321004927   0.132 -2.032  3.4302  4.262    0  0.000  0.545     0.00     0.00 -1 -2.41e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.849 11.673 14.106 10.220
0.01471132  2.11e+07  0.1235908642   0.123 -2.075  3.4254  4.258    0  0.000  0.545     0.00     0.00 -1 -2.26e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.958 11.848 14.363 10.381
0.01471132  2.11e+07  0.1713742316   0.171 -1.860  3.4494  4.281    0  0.000  0.545     0.00     0.00 -1 -3.07e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.420 11.009 13.166 9.608
0.01471132  2.11e+07  0.6696567535   0.670 -0.939  3.5570  4.383    0  0.000  0.545     0.00     0.00 -1 -1.15e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.119 7.796 8.923 6.717
0.01471132  2.11e+07  0.6926549673   0.693 -0.900  3.5633  4.384    0  0.000  0.545     0.00     0.00 -1 -1.24e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.020 7.656 8.742 6.598
0.01471132  2.11e+07  0.1042387486   0.104 -2.187  3.4136  4.249    0  0.000  0.545     0.00     0.00 -1 -1.93e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.237 12.238 14.892 10.747
0.01471132  2.11e+07  0.3971597850   0.397 -1.322  3.5070  4.339    0  0.000  0.545     0.00     0.00 -1 -6.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.075 9.097 10.590 7.870
0.01471132  2.11e+07  0.0994083434   0.099 -2.217  3.4104  4.246    0  0.000  0.545     0.00     0.00 -1 -1.85e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.312 12.313 14.966 10.823
0.01471132  2.11e+07  0.1518340409   0.152 -1.939  3.4405  4.272    0  0.000  0.545     0.00     0.00 -1 -2.75e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.618 11.314 13.596 9.889
0.01471132  2.11e+07  0.4195967317   0.419 -1.287  3.5110  4.344    0  0.000  0.545     0.00     0.00 -1 -6.82e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.989 8.981 10.441 7.764
0.01471132  2.11e+07  0.3461806476   0.346 -1.409  3.4978  4.329    0  0.000  0.545     0.00     0.00 -1 -5.78e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.292 9.385 10.956 8.132
0.01471132  2.11e+07  0.5440186858   0.544 -1.114  3.5319  4.367    0  0.000  0.545     0.00     0.00 -1 -8.68e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.556 8.399 9.698 7.243
0.01471132  2.11e+07  0.2714423537   0.271 -1.562  3.4812  4.311    0  0.000  0.545     0.00     0.00 -1 -4.68e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.675 9.921 11.669 8.616
0.01471132  2.11e+07  0.5359359980   0.536 -1.125  3.5306  4.367    0  0.000  0.545     0.00     0.00 -1 -8.54e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.583 8.435 9.743 7.275
0.01471132  2.11e+07  2.1930856705   2.192  1.399  4.0075  4.362    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.111e-01 2.742e-01 2.618e-03 7.146e-04 6.491e-03 -1.000 1.476e-02 1.273 1.518 1.501 1.553
0.01471132  2.11e+07  0.3303889334   0.330 -1.437  3.4947  4.325    0  0.000  0.545     0.00     0.00 -1 -5.56e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.364 9.482 11.082 8.220
0.01471132  2.11e+07  0.2144464552   0.214 -1.714  3.4650  4.295    0  0.000  0.545     0.00     0.00 -1 -3.78e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.054 10.464 12.405 9.111
0.01471132  2.11e+07  1.1400002241   1.140  0.286  3.7844  4.299    0  0.000  0.538     0.00     0.00 -1 -1.29e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.477e-02 4.056 3.912 4.199 3.471
0.01471132  2.11e+07  0.1196154654   0.120 -2.096  3.4232  4.256    0  0.000  0.545     0.00     0.00 -1  -2.2e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.010 11.930 14.485 10.457
0.01471132  2.11e+07  0.3718529940   0.371 -1.365  3.5025  4.334    0  0.000  0.545     0.00     0.00 -1 -6.14e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.182 9.238 10.769 7.998
0.01471132  2.11e+07  0.1356110871   0.135 -2.014  3.4321  4.263    0  0.000  0.545     0.00     0.00 -1 -2.48e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.804 11.604 14.009 10.157
0.01471132  2.11e+07  0.1901709586   0.190 -1.791  3.4567  4.287    0  0.000  0.545     0.00     0.00 -1 -3.38e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.249 10.750 12.801 9.372
0.01471132  2.11e+07  0.4991523623   0.499 -1.175  3.5244  4.360    0  0.000  0.545     0.00     0.00 -1 -7.96e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.706 8.602 9.957 7.424
0.01471132  2.11e+07  0.1523886472   0.152 -1.937  3.4408  4.272    0  0.000  0.545     0.00     0.00 -1 -2.76e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.612 11.304 13.583 9.880
0.01471132  2.11e+07  1.5038579702   1.504  0.720  3.8614  4.293    0  0.000  0.538     0.00     0.00 -1 -1.07e-13      0.00 7.109e-01 2.744e-01 2.618e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 2.969 2.848 2.996 2.590
0.01471132  2.11e+07  0.1773980856   0.177 -1.837  3.4518  4.283    0  0.000  0.545     0.00     0.00 -1 -3.17e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.363 10.923 13.045 9.530
0.01471132  2.11e+07  0.5950228572   0.595 -1.048  3.5406  4.374    0  0.000  0.545     0.00     0.00 -1 -9.61e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.389 8.175 9.412 7.044
0.01471132  2.11e+07  0.1705343574   0.170 -1.863  3.4490  4.280    0  0.000  0.545     0.00     0.00 -1 -3.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.428 11.021 13.182 9.620
0.01471132  2.11e+07  0.1957883835   0.196 -1.772  3.4588  4.289    0  0.000  0.545     0.00     0.00 -1 -3.46e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.201 10.677 12.698 9.306
0.01471132  2.11e+07  0.4517214000   0.451 -1.239  3.5165  4.350    0  0.000  0.545     0.00     0.00 -1 -7.28e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.869 8.821 10.237 7.620
0.01471132  2.11e+07  0.5530605316   0.553 -1.103  3.5333  4.369    0  0.000  0.545     0.00     0.00 -1 -8.82e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.528 8.361 9.650 7.209
0.01471132  2.11e+07  0.5343078375   0.534 -1.128  3.5303  4.366    0  0.000  0.545     0.00     0.00 -1 -8.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.589 8.443 9.752 7.282
0.01471132  2.11e+07  0.1347420812   0.134 -2.018  3.4316  4.263    0  0.000  0.545     0.00     0.00 -1 -2.46e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.815 11.621 14.033 10.172
0.01471132  2.11e+07  0.2003804892   0.200 -1.758  3.4605  4.292    0  0.000  0.545     0.00     0.00 -1 -3.52e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.165 10.622 12.620 9.256
0.01471132  2.11e+07  0.2119161189   0.212 -1.722  3.4642  4.295    0  0.000  0.545     0.00     0.00 -1 -3.73e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.074 10.492 12.444 9.137
0.01471132  2.11e+07  0.3583194315   0.358 -1.388  3.5001  4.332    0  0.000  0.545     0.00     0.00 -1 -5.95e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.239 9.313 10.864 8.067
0.01471132  2.11e+07  0.2921956182   0.292 -1.515  3.4864  4.316    0  0.000  0.545     0.00     0.00 -1    -5e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.557 9.750 11.435 8.463
0.01471132  2.11e+07  0.2220810950   0.222 -1.691  3.4674  4.297    0  0.000  0.545     0.00     0.00 -1  -3.9e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.999 10.384 12.297 9.038
0.01471132  2.11e+07  0.2457804084   0.246 -1.626  3.4744  4.304    0  0.000  0.545     0.00     0.00 -1 -4.28e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.835 10.149 11.978 8.823
0.01471132  2.11e+07  0.3303341568   0.330 -1.438  3.4947  4.325    0  0.000  0.545     0.00     0.00 -1 -5.56e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.364 9.482 11.082 8.221
0.01471132  2.11e+07  0.1458956301   0.146 -1.965  3.4375  4.269    0  0.000  0.545     0.00     0.00 -1 -2.65e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.683 11.416 13.742 9.983
0.01471132  2.11e+07  0.1801698357   0.180 -1.827  3.4529  4.284    0  0.000  0.545     0.00     0.00 -1 -3.22e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.337 10.883 12.989 9.494
0.01471132  2.11e+07  0.0924124420   0.092 -2.265  3.4052  4.241    0  0.000  0.545     0.00     0.00 -1 -1.72e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.432 12.432 15.084 10.942
0.01471132  2.11e+07  1.5548347235   1.555  0.783  3.8785  4.313    0  0.000  0.538     0.00     0.00 -1 -8.82e-14      0.00 7.109e-01 2.744e-01 2.619e-03 7.150e-04 6.494e-03 -1.000 1.477e-02 2.813 2.703 2.826 2.488
0.01471132  2.11e+07  0.3163432479   0.316 -1.465  3.4918  4.322    0  0.000  0.545     0.00     0.00 -1 -5.36e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.433 9.575 11.201 8.305
0.01471132  2.11e+07  0.1347105950   0.134 -2.018  3.4316  4.263    0  0.000  0.545     0.00     0.00 -1 -2.46e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.816 11.622 14.034 10.173
0.01471132  2.11e+07  0.1024867967   0.102 -2.198  3.4124  4.248    0  0.000  0.545     0.00     0.00 -1  -1.9e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.264 12.264 14.918 10.774
0.01471132  2.11e+07  0.3169852793   0.317 -1.464  3.4919  4.322    0  0.000  0.545     0.00     0.00 -1 -5.37e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.430 9.571 11.196 8.301
0.01471132  2.11e+07  0.7466310263   0.747 -0.724  3.6232  4.480    0  0.000  0.538     0.00     0.00 -1 -1.59e-14      0.00 7.107e-01 2.745e-01 2.622e-03 7.155e-04 6.498e-03 -1.000 1.477e-02 6.581 6.873 7.651 6.004
0.01471132  2.11e+07  0.2088949382   0.209 -1.731  3.4633  4.294    0  0.000  0.545     0.00     0.00 -1 -3.67e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.098 10.526 12.490 9.168
0.01471132  2.11e+07  0.8867852092   0.886 -0.456  3.6640  4.449    0  0.000  0.538     0.00     0.00 -1 -2.78e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 5.909 5.997 6.598 5.260
0.01471132  2.11e+07  0.6867990494   0.687 -0.911  3.5616  4.384    0  0.000  0.545     0.00     0.00 -1 -1.21e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.047 7.694 8.791 6.631
0.01471132  2.11e+07  0.4530966580   0.453 -1.238  3.5167  4.350    0  0.000  0.545     0.00     0.00 -1  -7.3e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.864 8.815 10.229 7.614
0.01471132  2.11e+07  0.8002719879   0.800 -0.637  3.6367  4.477    0  0.000  0.538     0.00     0.00 -1 -1.88e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.363 6.584 7.298 5.760
0.01471132  2.11e+07  0.7819588780   0.782 -0.666  3.6331  4.482    0  0.000  0.538     0.00     0.00 -1 -1.77e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.435 6.675 7.406 5.839
0.01471132  2.11e+07  0.1632316709   0.163 -1.891  3.4460  4.278    0  0.000  0.545     0.00     0.00 -1 -2.94e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.497 11.126 13.330 9.716
0.01471132  2.11e+07  0.4224902391   0.422 -1.283  3.5115  4.344    0  0.000  0.545     0.00     0.00 -1 -6.87e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.978 8.966 10.422 7.751
0.01471132  2.11e+07  1.6569547653   1.657  0.898  3.9064  4.337    0  0.000  0.538     0.00     0.00 -1 -1.84e-16      0.00 7.109e-01 2.743e-01 2.618e-03 7.149e-04 6.493e-03 -1.000 1.476e-02 2.525 2.443 2.524 2.298
0.01471132  2.11e+07  0.1535601467   0.153 -1.932  3.4414  4.273    0  0.000  0.545     0.00     0.00 -1 -2.78e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.599 11.284 13.554 9.862
0.01471132  2.11e+07  1.3774632215   1.378  0.512  3.8262  4.322    0  0.000  0.538     0.00     0.00 -1  -1.1e-13      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.477e-02 3.489 3.354 3.561 3.012
0.01471132  2.11e+07  0.1886714697   0.189 -1.797  3.4562  4.287    0  0.000  0.545     0.00     0.00 -1 -3.35e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.261 10.769 12.828 9.390
0.01471132  2.11e+07  0.2628717422   0.263 -1.583  3.4790  4.308    0  0.000  0.545     0.00     0.00 -1 -4.55e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.728 9.996 11.771 8.684
0.01471132  2.11e+07  0.2539174855   0.254 -1.605  3.4766  4.306    0  0.000  0.545     0.00     0.00 -1 -4.41e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.783 10.075 11.877 8.755
0.01471132  2.11e+07  0.3820432723   0.381 -1.348  3.5043  4.336    0  0.000  0.545     0.00     0.00 -1 -6.29e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.139 9.181 10.697 7.946
0.01471132  2.11e+07  0.4380309880   0.438 -1.259  3.5142  4.347    0  0.000  0.545     0.00     0.00 -1 -7.09e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.918 8.887 10.322 7.680
0.01471132  2.11e+07  0.0964606777   0.096 -2.237  3.4082  4.244    0  0.000  0.545     0.00     0.00 -1 -1.79e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.363 12.363 15.016 10.873
0.01471132  2.11e+07  0.2576399446   0.257 -1.596  3.4776  4.307    0  0.000  0.545     0.00     0.00 -1 -4.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.760 10.042 11.833 8.726
0.01471132  2.11e+07  0.3139199018   0.314 -1.470  3.4913  4.321    0  0.000  0.545     0.00     0.00 -1 -5.32e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.445 9.591 11.222 8.320
0.01471132  2.11e+07  0.1717935503   0.172 -1.858  3.4495  4.281    0  0.000  0.545     0.00     0.00 -1 -3.08e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.416 11.003 13.157 9.603
0.01471132  2.11e+07  0.1400386840   0.140 -1.991  3.4346  4.265    0  0.000  0.545     0.00     0.00 -1 -2.56e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.748 11.517 13.886 10.076
0.01471132  2.11e+07  0.5257064700   0.525 -1.139  3.5289  4.366    0  0.000  0.545     0.00     0.00 -1 -8.36e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.618 8.482 9.802 7.317
0.01471132  2.11e+07  0.2832291424   0.283 -1.535  3.4842  4.314    0  0.000  0.545     0.00     0.00 -1 -4.86e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.607 9.823 11.535 8.528
0.01471132  2.11e+07  0.0951391086   0.095 -2.246  3.4072  4.243    0  0.000  0.545     0.00     0.00 -1 -1.77e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.385 12.386 15.038 10.896
0.01471132  2.11e+07  0.4059828222   0.406 -1.308  3.5086  4.341    0  0.000  0.545     0.00     0.00 -1 -6.64e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.041 9.051 10.531 7.827
0.01471132  2.11e+07  0.5611285567   0.561 -1.093  3.5348  4.371    0  0.000  0.545     0.00     0.00 -1 -8.93e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.503 8.328 9.606 7.180
0.01471132  2.11e+07  0.3458762169   0.346 -1.409  3.4977  4.329    0  0.000  0.545     0.00     0.00 -1 -5.78e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.293 9.386 10.958 8.133
0.01471132  2.11e+07  0.4569849968   0.457 -1.232  3.5174  4.351    0  0.000  0.545     0.00     0.00 -1 -7.35e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.851 8.796 10.205 7.598
0.01471132  2.11e+07  0.5281360149   0.528 -1.136  3.5293  4.366    0  0.000  0.545     0.00     0.00 -1  -8.4e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.610 8.471 9.788 7.307
0.01471132  2.11e+07  0.3969559968   0.397 -1.322  3.5070  4.339    0  0.000  0.545     0.00     0.00 -1 -6.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.076 9.098 10.592 7.871
0.01471132  2.11e+07  0.7757400870   0.776 -0.676  3.6319  4.484    0  0.000  0.538     0.00     0.00 -1 -1.74e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.460 6.706 7.443 5.866
